,name,ownership,ope6_id,state,size,accreditor,retention,branches,online_only,religious_affil,under_investigation,most_common_degree,highest_degree,faculty_salary,instructional_expenditure_per_fte,tuition_revenue_per_fte,locale,carnegie_basic,carnegie_undergrad,carnegie_size_setting,part_time_share,age_entry,percent_dependent,first_generation,percent_black,avg_dependent_income,avg_family_income,median_family_income,ind_low_income,dep_low_income,loan_principal,federal_loan_rate,students_with_any_loans,median_debt_indep_students,pell_grant_debt,percent_pell_grant,fafsa_sent,7_yr_repayment_completion,5_year_declining_balance,relig_y_n,accred_y_n,retention_listed_y_n,fac_salary_listed_y_n,7_yr_repayment_completion_y_n,5_year_declining_balance_y_n,for_profit
65,Birmingham Southern College,2,1012,AL,1180,Southern Association of Colleges and Schools Commission on Colleges,0.8371,1,0,71.0,0,3,3,7451,10658,10266,12.0,21.0,14.0,11.0,0.0017,19,0.9756690998,0.2,0.1102,94997.0,92909,70831.0,0.7744003783400789,0.4769168004873773,21500,0.4809,0.927007299,12497.901421800947,25358.5,0.406326034,0.8296836983,0.6995418344619443,0.7492063492000001,1,1,1,1,0,1,0
66,Chattahoochee Valley Community College,1,12182,AL,1727,Southern Association of Colleges and Schools Commission on Colleges,0.5315,1,0,-2.0,0,2,2,5878,4207,1641,41.0,1.0,2.0,2.0,0.4198,25,0.49969230770000006,0.4423213022,0.4372,31222.0,25750,19992.0,0.7773677737000001,0.6206896552000001,5500,0.2537,0.364307692,6334.0,5563.0,0.915076923,0.5606153846,0.5625,0.36029411759999996,0,1,1,1,1,1,0
67,Concordia College Alabama,2,10554,AL,322,Southern Association of Colleges and Schools Commission on Colleges,0.5238,1,0,68.0,0,3,3,5812,6755,5768,32.0,22.0,11.0,8.0,0.1056,21,0.8358208954999999,0.5334773218,0.8758,21177.0,18578,15246.0,0.7744003783400789,0.4769168004873773,9500,0.9333,0.7947761190000001,9875.0,9500.0,0.957089552,0.7145522388,0.6995418344619443,0.2,1,1,1,1,0,1,0
68,South University-Montgomery,3,13039,AL,522,Southern Association of Colleges and Schools Commission on Colleges,0.5,16,0,-2.0,0,2,4,4517,6605,14833,12.0,22.0,7.0,6.0,0.3238,30,0.2280200457,0.4874431058,0.6054,38069.0,27147,18693.0,0.7418142475,0.5725853094,9500,0.7129,0.7808158959999999,9500.0,9500.0,0.778178301,0.4462809917,0.6222222222,0.2630517901,0,1,1,1,1,1,1
69,Enterprise State Community College,1,1015,AL,1729,Southern Association of Colleges and Schools Commission on Colleges,0.5029,1,0,-2.0,0,2,2,6309,5522,2055,32.0,8.0,2.0,2.0,0.3823,24,0.555316092,0.4534786253,0.2435,35578.0,27597,19973.0,0.817447496,0.5446313065999999,5774,0.2263,0.321839081,7266.0,6000.0,0.8757183909999999,0.4475574713,0.6995418344619443,0.48457350270000005,0,1,1,1,0,1,0
70,University of South Alabama,1,1057,AL,11267,Southern Association of Colleges and Schools Commission on Colleges,0.7107,1,0,-2.0,0,3,4,7195,10870,7295,12.0,16.0,13.0,16.0,0.1942,22,0.7533030959999999,0.35439795049999995,0.2374,57486.0,49146,33990.0,0.7458033573,0.37722513090000004,13000,0.5729,0.881877342,16250.0,15441.0,0.6385328339999999,0.5156773812,0.7585714286,0.49651450420000004,0,1,1,1,1,1,0
71,Spring Hill College,2,1041,AL,1215,Southern Association of Colleges and Schools Commission on Colleges,0.7262,1,0,30.0,0,3,4,6071,7460,12082,12.0,21.0,14.0,11.0,0.0305,20,0.9413533835,0.28934817170000005,0.1556,77247.0,73448,52147.0,0.7744003783400789,0.4769168004873773,20500,0.6873,0.929323308,23000.0,22000.0,0.49924812,0.7879699248,0.8609625668,0.6696914701,1,1,1,1,1,1,0
72,Southeastern Bible College,2,22704,AL,170,Association for Bibical Higher Educaiton,0.8182,1,0,-2.0,0,3,3,4554,4617,10634,21.0,24.0,9.0,7.0,0.2294,32,0.3119266055,0.4583333333,0.3118,60370.0,38100,28853.0,0.6266666667,0.3235294118,20000,0.7702,0.880733945,20625.0,20250.0,0.688073395,0.376146789,0.6995418344619443,0.3388429752,0,1,1,1,0,1,0
73,Stillman College,2,1044,AL,1056,Southern Association of Colleges and Schools Commission on Colleges,0.6687,1,0,66.0,0,3,3,4597,9567,21345,13.0,21.0,11.0,8.0,0.1061,21,0.8771043770999999,0.40344168259999996,0.9034,31734.0,28899,19877.0,0.7744003783400789,0.4769168004873773,15575,0.8992,0.8888888890000001,14250.0,17200.0,0.855218855,0.702020202,0.5903614457999999,0.2205128205,1,1,1,1,1,1,0
74,Talladega College,2,1046,AL,819,Southern Association of Colleges and Schools Commission on Colleges,0.4492,1,0,76.0,0,3,3,5186,8739,18039,32.0,22.0,10.0,8.0,0.0818,21,0.8214285714,0.4528619529,0.8742,25184.0,22353,16495.0,0.8959999999999999,0.6939130434999999,15625,0.5956,0.707142857,15000.0,16000.0,0.922857143,0.67,0.5652173913,0.14691943130000001,1,1,1,1,1,1,0
75,H Councill Trenholm State Community College,1,5734,AL,1230,Southern Association of Colleges and Schools Commission on Colleges,0.5522,1,0,-2.0,0,1,2,5942,8227,2493,12.0,8.0,2.0,2.0,0.44799999999999995,26,0.5059382423,0.4699140401,0.5756,19963.0,17479,15309.0,0.8533653845999999,0.7887323944,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4239904988,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
76,Troy University,1,1047,AL,15025,Southern Association of Colleges and Schools Commission on Colleges,0.7514,4,0,-2.0,0,3,4,6246,5643,8632,41.0,18.0,5.0,16.0,0.4001,27,0.4443469358,0.42532359770000006,0.3386,53622.0,38291,25763.0,0.7062384838,0.4032258065,14500,0.6521,0.841597192,15750.0,16375.0,0.735117742,0.5129442738000001,0.7800586509999999,0.419757712,0,1,1,1,1,1,0
77,Amridge University,2,25034,AL,291,Southern Association of Colleges and Schools Commission on Colleges,0.7037229823917844,1,1,74.0,0,3,4,3430,5532,12459,12.0,20.0,5.0,6.0,0.4536,33,0.10574018130000001,0.6024096386,0.4192,30720.0,19862,15191.0,0.7744003783400789,0.4769168004873773,9500,0.7795,0.942598187,10175.0,9500.0,0.897280967,0.6042296073,0.6129032258,0.3660377358,1,1,0,1,1,1,0
78,University of Alabama in Huntsville,1,1055,AL,5451,Southern Association of Colleges and Schools Commission on Colleges,0.7696,1,0,-2.0,0,3,4,9302,10211,8956,12.0,16.0,9.0,12.0,0.2146,23,0.6514314415,0.34291915359999997,0.1255,67430.0,52681,36239.0,0.7161383284999999,0.3176561295,15750,0.4596,0.860371673,18750.0,18687.5,0.572576595,0.5273731793,0.8318042813,0.6138504155,0,1,1,1,1,1,0
79,Alabama State University,1,1005,AL,4811,Southern Association of Colleges and Schools Commission on Colleges,0.5725,1,0,-2.0,0,3,4,6609,7618,7733,12.0,19.0,10.0,13.0,0.0892,20,0.8564690026999999,0.38055764880000004,0.9208,33576.0,29758,21737.0,0.9671361502,0.6219512195,14362,0.7554,0.8473719679999999,14840.0,15000.0,0.866913747,0.6583557951,0.5864297254,0.247972973,0,1,1,1,1,1,0
80,The University of Alabama,1,1051,AL,29851,Southern Association of Colleges and Schools Commission on Colleges,0.867,1,0,-2.0,0,3,4,9667,10239,12791,13.0,16.0,14.0,16.0,0.0844,21,0.8515860153,0.2445520581,0.1119,98257.0,88316,63166.0,0.6255850234,0.2312398042,17375,0.401,0.901944895,17741.5,20000.0,0.46388052799999996,0.5443389674,0.8389261745000001,0.6521904761999999,0,1,1,1,1,1,0
81,Central Alabama Community College,1,1007,AL,1592,Southern Association of Colleges and Schools Commission on Colleges,0.4915,1,0,-2.0,0,2,2,5815,6847,2100,32.0,1.0,2.0,2.0,0.3882,23,0.6056661562,0.5605658709,0.2613,33593.0,26908,18481.0,0.8233009709,0.5587863464,6506,0.3977,0.455589587,9788.0,7031.5,0.8866768759999999,0.42572741189999996,0.5555555556,0.3994974874,0,1,1,1,1,1,0
82,Athens State University,1,1008,AL,2991,Southern Association of Colleges and Schools Commission on Colleges,0.7037229823917844,1,0,-2.0,0,3,3,7711,6446,5476,31.0,22.0,5.0,9.0,0.5517,30,0.2876361307,0.47159479810000005,0.12,59497.0,39822,29270.0,0.6061151079,0.3073496659,12750,0.6296,0.764894299,14595.0,14000.0,0.68545804,0.5810377963000001,0.7394822006,0.5356885364,0,1,0,1,1,1,0
83,Northeast Alabama Community College,1,1031,AL,2225,Southern Association of Colleges and Schools Commission on Colleges,0.6097,1,0,-2.0,0,2,2,6027,5637,1845,42.0,7.0,2.0,2.0,0.4117,23,0.6115599750999999,0.5943804035,0.0225,31565.0,26258,20412.0,0.7952,0.5914634146,3500,0.0,0.157240522,4000.0,3500.0,0.926662523,0.27719080170000004,0.7019230769,0.4959481361,0,1,1,1,1,1,0
84,Oakwood University,2,1033,AL,1878,Southern Association of Colleges and Schools Commission on Colleges,0.7637,1,0,95.0,0,3,4,5147,7701,11693,12.0,22.0,10.0,11.0,0.0682,22,0.8182926829,0.1875843455,0.8514,57955.0,51008,36828.0,0.7449664429999999,0.35171385990000004,23500,0.7271,0.8939024390000001,24268.0,25000.0,0.669512195,0.6548780488,0.7042253520999999,0.314028314,1,1,1,1,1,1,0
85,Alabama Southern Community College,1,1034,AL,1180,Southern Association of Colleges and Schools Commission on Colleges,0.5878,1,0,-2.0,0,2,2,5711,5962,1528,41.0,4.0,3.0,2.0,0.2653,22,0.7138810198000001,0.534351145,0.4203,20190.0,17298,14258.0,0.9372937294,0.7619047619,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.462700661,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
86,Reid State Technical College,1,5692,AL,425,Council on Occupational Education,0.5735,1,0,-2.0,0,1,2,5851,9032,1888,41.0,8.0,2.0,1.0,0.3506,25,0.43,0.5562130178,0.4588,18387.0,16114,14147.0,0.8815789474,0.8023255814,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.405,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
87,Bishop State Community College,1,1030,AL,2927,Southern Association of Colleges and Schools Commission on Colleges,0.4084,1,0,-2.0,0,2,2,5987,5895,1494,12.0,8.0,2.0,3.0,0.3604,25,0.5352564103,0.476635514,0.6709999999999999,17535.0,14577,13687.0,0.9427586206999999,0.8431137725,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.48910256409999997,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
88,Samford University,2,1036,AL,3033,Southern Association of Colleges and Schools Commission on Colleges,0.8795,1,0,54.0,0,3,4,8367,14553,18352,21.0,18.0,14.0,14.0,0.0409,21,0.8671775223,0.1464713715,0.0656,106204.0,96315,74745.0,0.6442307692,0.1944035346,17250,0.3385,0.87100894,18750.0,22345.0,0.362707535,0.6781609195,0.9140049140000001,0.7874396134999999,1,1,1,1,1,1,0
89,Shelton State Community College,1,5691,AL,4755,Southern Association of Colleges and Schools Commission on Colleges,0.6032,1,0,-2.0,0,2,2,5339,4615,2132,13.0,8.0,2.0,3.0,0.5184,22,0.6360411493,0.48814390840000005,0.3466,21534.0,18050,15227.0,0.9015594542,0.7166759621,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.46789641719999997,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
90,Snead State Community College,1,1038,AL,2098,Southern Association of Colleges and Schools Commission on Colleges,0.6235,1,0,-2.0,0,2,2,6300,3230,2171,32.0,1.0,3.0,2.0,0.2822,23,0.6232532141,0.545154911,0.0648,34692.0,28813,21666.0,0.7818991098,0.5659192825,3500,0.2889,0.380100615,3659.5,3500.0,0.8798211290000001,0.4723309111,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
91,James H Faulkner State Community College,1,1060,AL,4286,Southern Association of Colleges and Schools Commission on Colleges,0.603,1,0,-2.0,0,2,2,6119,4157,2423,32.0,1.0,2.0,3.0,0.4104,24,0.6173410404999999,0.45845457479999996,0.2259,39250.0,32460,21460.0,0.7809667673999999,0.5529026217,5500,0.3741,0.547687861,6745.0,5500.0,0.794219653,0.5052023121,0.7416666667,0.4483500717,0,1,1,1,1,1,0
92,Faulkner University,2,1003,AL,2367,Southern Association of Colleges and Schools Commission on Colleges,0.6028,1,0,74.0,0,3,4,6485,5826,11127,12.0,20.0,9.0,10.0,0.2302,27,0.41997851770000005,0.43133583020000005,0.5137,53103.0,36585,23765.0,0.7351851852,0.4194373402,15500,0.7253,0.9269602579999999,18750.0,16623.0,0.751342642,0.6074113856000001,0.6995418344619443,0.4144602851,1,1,1,1,0,1,0
93,Gadsden State Community College,1,1017,AL,4917,Southern Association of Colleges and Schools Commission on Colleges,0.5258,1,0,-2.0,0,2,2,6185,5831,1702,13.0,8.0,2.0,3.0,0.4523,24,0.5001501953,0.5360896987,0.2076,22276.0,17980,14834.0,0.8737980769,0.7093093093,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3826975068,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
94,George C Wallace State Community College-Dothan,1,1018,AL,4293,Southern Association of Colleges and Schools Commission on Colleges,0.5631,1,0,-2.0,0,2,2,5479,6181,1928,41.0,7.0,2.0,3.0,0.4787,24,0.5265613782999999,0.5297113752,0.324,21556.0,18747,15747.0,0.8559514784000001,0.7327880027,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3582196698,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
95,George C Wallace State Community College-Hanceville,1,7871,AL,4920,Southern Association of Colleges and Schools Commission on Colleges,0.6329,1,0,-2.0,0,2,2,6018,5159,2551,32.0,7.0,2.0,3.0,0.4203,24,0.584078454,0.5290178571,0.0612,43821.0,34233,24195.0,0.7669902913,0.4562962963,8000,0.4192,0.541101817,10104.0,8028.0,0.8090568220000001,0.36804153450000004,0.6979865772,0.4780168382,0,1,1,1,1,1,0
96,George C Wallace State Community College-Selma,1,5699,AL,1513,Southern Association of Colleges and Schools Commission on Colleges,0.6092,1,0,-2.0,0,2,2,5134,5861,1184,32.0,9.0,2.0,2.0,0.384,23,0.6388687455,0.505,0.7449,16940.0,14869,14055.0,0.9277108434,0.8399545970000001,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.5242929659000001,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
97,Tuskegee University,2,1050,AL,2588,Southern Association of Colleges and Schools Commission on Colleges,0.7178,1,0,-2.0,0,3,4,8399,14344,14104,32.0,20.0,12.0,14.0,0.0383,19,0.9272,0.24603174600000002,0.7736,52149.0,48713,33037.0,0.7744003783400789,0.4769168004873773,21500,0.7639,0.904,19000.0,23110.0,0.7168,0.7759999999999999,0.8292011019,0.4799286351,0,1,1,1,1,1,0
98,United States Sports Academy,2,21706,AL,90,Southern Association of Colleges and Schools Commission on Colleges,0.7037229823917844,1,0,-2.0,0,3,4,5569,3335,14687,13.0,32.0,5.0,6.0,0.8111,30,0.2,0.4382022472,0.1222,59547.0,34492,21987.0,0.7744003783400789,0.4769168004873773,10225,0.4632,0.81,11500.0,14004.0,0.56,0.58,0.6995418344619443,0.4888888889,0,1,0,1,0,1,0
99,Bevill State Community College,1,5733,AL,3210,Southern Association of Colleges and Schools Commission on Colleges,0.6109,1,0,-2.0,0,2,2,6093,6554,1961,32.0,8.0,2.0,3.0,0.4277,23,0.5748987854,0.5795513824,0.1573,20804.0,18111,15078.0,0.8645502646,0.7284820031,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3985605038,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
100,Southern Union State Community College,1,1040,AL,4487,Southern Association of Colleges and Schools Commission on Colleges,0.5783,1,0,-2.0,0,2,2,5635,3680,2131,43.0,1.0,2.0,3.0,0.3949,23,0.6917293233,0.46000737189999996,0.2454,36875.0,30472,20770.0,0.8483563097,0.5855387524,5250,0.2574,0.38182412600000004,6500.0,5250.0,0.8574697609999999,0.483491337,0.7376237623999999,0.5123726346,0,1,1,1,1,1,0
101,Remington College-Mobile Campus,2,30265,AL,518,Accrediting Commission of Career Schools and Colleges,0.614,18,0,-2.0,0,1,2,3576,4483,10581,12.0,11.0,4.0,2.0,0.0,27,0.2798751271,0.5738443158,0.473,28604.0,18357,13413.0,0.8894041737999999,0.6723735409,9500,0.6081,0.8305503120000001,9500.0,9500.0,0.9080151009999999,0.4484536082,0.3372262774,0.1992125984,0,1,1,1,1,1,0
102,Alabama State College of Barber Styling,3,30325,AL,25,Accrediting Commission of Career Schools and Colleges,0.625,1,0,-2.0,0,1,1,6326,2922,4921,21.0,-2.0,-2.0,-2.0,0.0,28,0.4,0.4651198897441582,0.16,25799.0,16349,13051.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
103,Fortis College-Mobile,3,23410,AL,352,Accrediting Bureau of Health Education Schools,0.4068,4,0,-2.0,0,1,2,3709,2481,7909,12.0,10.0,4.0,1.0,0.0,27,0.2824295011,0.5398740818,0.7074,26888.0,19649,14345.0,0.8476420798000001,0.7096774194,9500,0.7827,0.876789588,10417.0,9500.0,0.897613883,0.44685466380000005,0.35815602840000005,0.24135593219999998,0,1,1,1,1,1,1
104,Virginia College-Birmingham,3,30106,AL,2711,Accrediting Council for Independent Colleges and Schools,0.3333,33,0,-2.0,0,2,4,3325,3809,20547,12.0,23.0,6.0,9.0,0.374,29,0.24666172109999998,0.5394716354,0.2903,28656.0,18477,13449.0,0.8800809672,0.7104427736,11108,0.7627,0.921777118,11834.5,11367.0,0.827110122,0.38229475770000004,0.37214718210000003,0.1835382595,0,1,1,1,1,1,1
105,Virginia College-Huntsville,3,30106,AL,597,Accrediting Council for Independent Colleges and Schools,1.0,33,0,-2.0,0,1,3,3419,3672,15827,12.0,23.0,6.0,6.0,0.3166,29,0.24666172109999998,0.5394716354,0.4707,28656.0,18477,13449.0,0.8800809672,0.7104427736,11108,0.746,0.921777118,11834.5,11367.0,0.827110122,0.38229475770000004,0.37214718210000003,0.1835382595,0,1,1,1,1,1,1
107,Velvatex College of Beauty Culture,3,32143,AR,25,National Accrediting Commission of Cosmetology Arts and Sciences,0.25,1,0,-2.0,0,1,1,6326,720,390,12.0,-2.0,-2.0,-2.0,0.2,28,0.4752097421316015,0.4651198897441582,1.0,48748.06435154707,6993,3421.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
108,Career Academy of Hair Design-Fayetteville,3,23417,AR,2587,National Accrediting Commission of Cosmetology Arts and Sciences,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,26,0.36474164130000003,0.5801526718,0.18488612876935612,41211.0,27869,19484.0,0.7990430622,0.5,6365,0.5183137293405335,0.94224924,6365.0,6365.0,0.820668693,0.3252279635,0.6995418344619443,0.3243243243,0,1,0,0,0,1,1
109,University of Phoenix-Arkansas,3,20988,AR,551,North Central Association of Colleges and Schools The Higher Learning Commission,0.2564,38,0,-2.0,0,3,4,1873,3389,9035,12.0,22.0,11.0,6.0,0.0,31,0.0874417943,0.5416670368,0.27399999999999997,31749.0,23816,16789.0,0.739344837,0.6583739837,14400,0.6564,0.8334838090000001,14750.0,14250.0,0.860612093,0.42343866630000004,0.7918375095,0.3081922782,0,1,1,1,1,1,1
111,Designer Barber & Stylist School,3,42200,AR,50,National Accrediting Commission of Cosmetology Arts and Sciences,0.875,1,0,-2.0,0,1,1,6326,1043,4903,13.0,-2.0,-2.0,-2.0,0.0,26,0.3289473684,0.4651198897441582,0.12,18372.0,14530,10224.0,0.7744003783400789,0.4769168004873773,9092,0.5574,0.736842105,9500.0,12672.740203761756,0.7237045962785821,0.3289473684,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
112,The Salon Professional Academy-North Little Rock,3,41834,AR,76,National Accrediting Commission of Cosmetology Arts and Sciences,0.9032,1,0,-2.0,0,1,1,6326,1444,7055,13.0,-2.0,-2.0,-2.0,0.1053,24,0.49166666670000003,0.4651198897441582,0.1184,56666.0,41150,19990.0,0.7213114754000001,0.49152542369999996,9833,0.469,0.7794312090373222,6333.0,9833.0,0.716666667,0.38333333329999997,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
113,Washington Barber College Inc,3,41831,AR,81,Council on Occupational Education,0.5,1,0,-2.0,0,1,1,6326,2450,6799,12.0,-2.0,-2.0,-2.0,0.0,27,0.24479166670000002,0.5944055944,0.963,16514.0,7664,2862.0,0.7744003783400789,0.4769168004873773,10173,0.5519,0.880208333,10875.0,12672.740203761756,0.7237045962785821,0.4427083333,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
116,Strayer University-Arkansas,3,1459,AR,152,Middle States Commission on Higher Education,0.7037229823917844,80,0,-2.0,0,3,4,6326,2223,14551,12.0,29.0,5.0,6.0,0.8289,32,0.0929807929,0.5214854804,0.6776,27903.0,24028,17778.0,0.7363632844,0.6899546828,9500,0.7290000000000001,0.896555357,10403.0,9500.0,0.8504863229999999,0.506548685,0.7130509939,0.2890330239,0,1,0,0,1,1,1
117,Arkansas College of Barbering and Hair Design,3,30234,AR,2587,Accrediting Commission of Career Schools and Colleges,0.7037229823917844,3,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,26,0.2715231788,0.6015936255,0.18488612876935612,21456.0,12322,8190.0,0.9363636364,0.7195121951000001,9500,0.5183137293405335,0.894039735,9500.0,12672.740203761756,0.937086093,0.4437086093,0.6995418344619443,0.1549295775,0,1,0,0,0,1,1
118,Career Academy of Hair Design-Siloam Springs,3,23417,AR,2587,National Accrediting Commission of Cosmetology Arts and Sciences,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,26,0.36474164130000003,0.5801526718,0.18488612876935612,41211.0,27869,19484.0,0.7990430622,0.5,6365,0.5183137293405335,0.94224924,6365.0,6365.0,0.820668693,0.3252279635,0.6995418344619443,0.3243243243,0,1,0,0,0,1,1
119,Career Academy of Hair Design-Rogers,3,23417,AR,2587,National Accrediting Commission of Cosmetology Arts and Sciences,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,26,0.36474164130000003,0.5801526718,0.18488612876935612,41211.0,27869,19484.0,0.7990430622,0.5,6365,0.5183137293405335,0.94224924,6365.0,6365.0,0.820668693,0.3252279635,0.6995418344619443,0.3243243243,0,1,0,0,0,1,1
122,Bryan University,3,30663,AR,61,Accrediting Council for Independent Colleges and Schools,0.6667,3,0,-2.0,0,2,2,6326,2567,8468,13.0,9.0,4.0,1.0,0.0,30,0.1845238095,0.6059405941,0.0984,32159.0,16631,12384.0,0.8868613139,0.6290322581000001,16983,0.8452,0.7857142859999999,18676.0,16997.5,0.9464285709999999,0.369047619,0.5148514851,0.2525773196,0,1,1,0,1,1,1
